label,variant_a,variant_b,auc_a,auc_b,delta,p_value,p_value_adj,p_value_delong,ci_low,ci_high,n_pos,n_neg
label_9,classifier_true_12_2hr,hybrid_12_2hr,0.5305673437435623,0.5341971900622142,-0.0036298463186519303,0.8,0.0,nan,-0.07849258746528107,0.0665610262946712,65,1867
label_9,classifier_true_12_2hr,physics_12_2hr,0.5305673437435623,0.5244860121132215,0.006081331630340747,0.8,0.0,nan,-0.06608173940471918,0.08006258209227506,65,1867
label_9,baseline_12_2hr,hybrid_12_2hr,0.5244860121132215,0.5341971900622142,-0.009711177948992677,0.2,0.0,nan,-0.051351538902091674,0.00253637508723233,65,1867
label_9,baseline_12_2hr,physics_12_2hr,0.5244860121132215,0.5244860121132215,0.0,0.0,0.0,nan,0.0,0.0,65,1867
label_9,hybrid_12_2hr,physics_12_2hr,0.5341971900622142,0.5244860121132215,0.009711177948992677,0.2,0.0,nan,-0.0025363750872323286,0.05135153890209168,65,1867
label_10,classifier_true_12_2hr,baseline_12_2hr,0.47719979192509304,0.5249049657876835,-0.04770517386259049,0.2,0.0,nan,-0.09919166897550055,0.023174978389310045,67,1865
label_10,classifier_true_12_2hr,hybrid_12_2hr,0.47719979192509304,0.5366812052338843,-0.05948141330879125,0.0,0.0,nan,-0.11192252082743287,-0.004867044183439282,67,1865
label_10,classifier_true_12_2hr,physics_12_2hr,0.47719979192509304,0.5249049657876835,-0.04770517386259049,0.2,0.0,nan,-0.09919166897550055,0.023174978389310045,67,1865
label_10,baseline_12_2hr,hybrid_12_2hr,0.5249049657876835,0.5366812052338843,-0.011776239446200765,0.4,0.0,nan,-0.03480787942403653,0.009614935201401586,67,1865
label_10,baseline_12_2hr,physics_12_2hr,0.5249049657876835,0.5249049657876835,0.0,0.0,0.0,nan,0.0,0.0,67,1865
label_10,hybrid_12_2hr,physics_12_2hr,0.5366812052338843,0.5249049657876835,0.011776239446200765,0.4,0.0,nan,-0.009614935201401584,0.03480787942403653,67,1865
label_11,classifier_true_12_2hr,baseline_12_2hr,0.5649731195815373,0.5359132077299366,0.029059911851600728,0.6,0.0,nan,-0.022377546838659654,0.06565645076815751,55,1877
label_11,classifier_true_12_2hr,hybrid_12_2hr,0.5649731195815373,0.5469511309149029,0.018021988666634403,0.6,0.0,nan,-0.033947624229915235,0.0717940896801108,55,1877
label_11,classifier_true_12_2hr,physics_12_2hr,0.5649731195815373,0.5359132077299366,0.029059911851600728,0.6,0.0,nan,-0.022377546838659654,0.06565645076815751,55,1877
label_11,baseline_12_2hr,hybrid_12_2hr,0.5359132077299366,0.5469511309149029,-0.011037923184966325,0.6,0.0,nan,-0.03062184225628648,0.021760615404618665,55,1877
label_11,baseline_12_2hr,physics_12_2hr,0.5359132077299366,0.5359132077299366,0.0,0.0,0.0,nan,0.0,0.0,55,1877
label_11,hybrid_12_2hr,physics_12_2hr,0.5469511309149029,0.5359132077299366,0.011037923184966325,0.6,0.0,nan,-0.021760615404618662,0.030621842256286485,55,1877
label_12,classifier_true_12_2hr,baseline_12_2hr,0.5226191379366403,0.5779151809422653,-0.05529604300562507,0.2,0.0,nan,-0.13107797392735643,0.0038146696260697964,49,1883
label_12,classifier_true_12_2hr,hybrid_12_2hr,0.5226191379366403,0.5753899010480454,-0.05277076311140516,0.2,0.0,nan,-0.11725180847921436,0.012441807103680156,49,1883
label_12,classifier_true_12_2hr,physics_12_2hr,0.5226191379366403,0.5779151809422653,-0.05529604300562507,0.2,0.0,nan,-0.13107797392735643,0.0038146696260697964,49,1883
label_12,baseline_12_2hr,hybrid_12_2hr,0.5779151809422653,0.5753899010480454,0.0025252798942199117,0.4,0.0,nan,-0.026282182848445197,0.033152256054721,49,1883
label_12,baseline_12_2hr,physics_12_2hr,0.5779151809422653,0.5779151809422653,0.0,0.0,0.0,nan,0.0,0.0,49,1883
label_12,hybrid_12_2hr,physics_12_2hr,0.5753899010480454,0.5779151809422653,-0.0025252798942199117,0.4,0.0,nan,-0.033152256054721,0.026282182848445208,49,1883
label_13,classifier_true_12_2hr,baseline_12_2hr,0.5793800866949752,0.5824321036801132,-0.0030520169851380174,1.0,0.0,nan,-0.0934088931823095,0.041549946865037116,48,1884
label_13,classifier_true_12_2hr,hybrid_12_2hr,0.5793800866949752,0.6034810686482661,-0.024100981953290912,0.4,0.0,nan,-0.1400203253927457,0.01466250339275565,48,1884
label_13,classifier_true_12_2hr,physics_12_2hr,0.5793800866949752,0.5824321036801132,-0.0030520169851380174,1.0,0.0,nan,-0.0934088931823095,0.041549946865037116,48,1884
label_13,baseline_12_2hr,hybrid_12_2hr,0.5824321036801132,0.6034810686482661,-0.021048964968152895,0.4,0.0,nan,-0.051577463411941096,0.010234474177788298,48,1884
label_13,baseline_12_2hr,physics_12_2hr,0.5824321036801132,0.5824321036801132,0.0,0.0,0.0,nan,0.0,0.0,48,1884
label_13,hybrid_12_2hr,physics_12_2hr,0.6034810686482661,0.5824321036801132,0.021048964968152895,0.4,0.0,nan,-0.010234474177788297,0.0515774634119411,48,1884
label_14,classifier_true_12_2hr,baseline_12_2hr,0.610554152622281,0.5335493730152708,0.07700477960701013,0.0,0.0,nan,0.02433706435724855,0.1285230468403499,49,1883
label_14,classifier_true_12_2hr,hybrid_12_2hr,0.610554152622281,0.5394832388611313,0.07107091376114971,0.0,0.0,nan,0.016626515001799964,0.1238465236213667,49,1883
label_14,classifier_true_12_2hr,physics_12_2hr,0.610554152622281,0.5335493730152708,0.07700477960701013,0.0,0.0,nan,0.02433706435724855,0.1285230468403499,49,1883
label_14,baseline_12_2hr,hybrid_12_2hr,0.5335493730152708,0.5394832388611313,-0.00593386584586042,0.0,0.0,nan,-0.026111347953964265,-0.0017402166527313062,49,1883
label_14,baseline_12_2hr,physics_12_2hr,0.5335493730152708,0.5335493730152708,0.0,0.0,0.0,nan,0.0,0.0,49,1883
label_14,hybrid_12_2hr,physics_12_2hr,0.5394832388611313,0.5335493730152708,0.00593386584586042,0.0,0.0,nan,0.0017402166527313064,0.026111347953964265,49,1883
label_15,classifier_true_12_2hr,baseline_12_2hr,0.4847064751826657,0.5801146384479718,-0.09540816326530616,0.0,0.0,nan,-0.16301744482456706,-0.04223615111445082,42,1890
label_15,classifier_true_12_2hr,hybrid_12_2hr,0.4847064751826657,0.5754283194759385,-0.09072184429327285,0.0,0.0,nan,-0.15173399437689425,-0.046435218313637935,42,1890
label_15,classifier_true_12_2hr,physics_12_2hr,0.4847064751826657,0.5801146384479718,-0.09540816326530616,0.0,0.0,nan,-0.16301744482456706,-0.04223615111445082,42,1890
label_15,baseline_12_2hr,hybrid_12_2hr,0.5801146384479718,0.5754283194759385,0.00468631897203331,0.6,0.0,nan,-0.012957833654539685,0.03473530082023506,42,1890
label_15,baseline_12_2hr,physics_12_2hr,0.5801146384479718,0.5801146384479718,0.0,0.0,0.0,nan,0.0,0.0,42,1890
label_15,hybrid_12_2hr,physics_12_2hr,0.5754283194759385,0.5801146384479718,-0.00468631897203331,0.6,0.0,nan,-0.03473530082023505,0.012957833654539688,42,1890
label_16,classifier_true_12_2hr,baseline_12_2hr,0.5854819362577548,0.5709780603887478,0.014503875869007032,0.8,0.0,nan,-0.044909159122841734,0.07544004106300473,41,1891
label_16,classifier_true_12_2hr,hybrid_12_2hr,0.5854819362577548,0.5583250570739446,0.027156879183810156,0.2,0.0,nan,-0.023093195979938835,0.08806058846983765,41,1891
label_16,classifier_true_12_2hr,physics_12_2hr,0.5854819362577548,0.5709780603887478,0.014503875869007032,0.8,0.0,nan,-0.044909159122841734,0.07544004106300473,41,1891
label_16,baseline_12_2hr,hybrid_12_2hr,0.5709780603887478,0.5583250570739446,0.012653003314803124,0.2,0.0,nan,0.0008181202310490576,0.02662886229398896,41,1891
label_16,baseline_12_2hr,physics_12_2hr,0.5709780603887478,0.5709780603887478,0.0,0.0,0.0,nan,0.0,0.0,41,1891
label_16,hybrid_12_2hr,physics_12_2hr,0.5583250570739446,0.5709780603887478,-0.012653003314803124,0.2,0.0,nan,-0.026628862293988958,-0.0008181202310490554,41,1891
label_17,classifier_true_12_2hr,baseline_12_2hr,0.5142569225376796,0.5126621100595863,0.0015948124780933437,0.8,0.0,nan,-0.05695284294962709,0.08004582675356123,30,1902
label_17,classifier_true_12_2hr,hybrid_12_2hr,0.5142569225376796,0.5031545741324921,0.011102348405187534,1.0,0.0,nan,-0.03819422543180522,0.08327889436240885,30,1902
label_17,classifier_true_12_2hr,physics_12_2hr,0.5142569225376796,0.5126621100595863,0.0015948124780933437,0.8,0.0,nan,-0.05695284294962709,0.08004582675356123,30,1902
label_17,baseline_12_2hr,hybrid_12_2hr,0.5126621100595863,0.5031545741324921,0.00950753592709419,0.6,0.0,nan,-0.036548602544411266,0.038612396125398754,30,1902
label_17,baseline_12_2hr,physics_12_2hr,0.5126621100595863,0.5126621100595863,0.0,0.0,0.0,nan,0.0,0.0,30,1902
label_17,hybrid_12_2hr,physics_12_2hr,0.5031545741324921,0.5126621100595863,-0.00950753592709419,0.6,0.0,nan,-0.03861239612539875,0.036548602544411266,30,1902
label_18,classifier_true_12_2hr,baseline_12_2hr,0.50255899318301,0.3613738856843209,0.14118510749868912,0.0,0.0,nan,0.08599340635211748,0.20645000405218994,25,1907
label_18,classifier_true_12_2hr,hybrid_12_2hr,0.50255899318301,0.3792029365495543,0.12335605663345572,0.0,0.0,nan,0.04866959433999676,0.182694074433774,25,1907
label_18,classifier_true_12_2hr,physics_12_2hr,0.50255899318301,0.3613738856843209,0.14118510749868912,0.0,0.0,nan,0.08599340635211748,0.20645000405218994,25,1907
label_18,baseline_12_2hr,hybrid_12_2hr,0.3613738856843209,0.3792029365495543,-0.017829050865233398,0.2,0.0,nan,-0.04279806175797605,0.002588311623785185,25,1907
label_18,baseline_12_2hr,physics_12_2hr,0.3613738856843209,0.3613738856843209,0.0,0.0,0.0,nan,0.0,0.0,25,1907
label_18,hybrid_12_2hr,physics_12_2hr,0.3792029365495543,0.3613738856843209,0.017829050865233398,0.2,0.0,nan,-0.0025883116237851818,0.042798061757976055,25,1907
label_19,classifier_true_12_2hr,baseline_12_2hr,0.4587729417933928,0.394766649187205,0.06400629260618779,0.0,0.0,nan,0.02378641448763786,0.12656079961798428,25,1907
label_19,classifier_true_12_2hr,hybrid_12_2hr,0.4587729417933928,0.39540639748295753,0.06336654431043526,0.0,0.0,nan,0.02131292604237673,0.13229162937826974,25,1907
label_19,classifier_true_12_2hr,physics_12_2hr,0.4587729417933928,0.394766649187205,0.06400629260618779,0.0,0.0,nan,0.02378641448763786,0.12656079961798428,25,1907
label_19,baseline_12_2hr,hybrid_12_2hr,0.394766649187205,0.39540639748295753,-0.0006397482957525291,0.6,0.0,nan,-0.0161730901327803,0.022917233478631553,25,1907
label_19,baseline_12_2hr,physics_12_2hr,0.394766649187205,0.394766649187205,0.0,0.0,0.0,nan,0.0,0.0,25,1907
label_19,hybrid_12_2hr,physics_12_2hr,0.39540639748295753,0.394766649187205,0.0006397482957525291,0.6,0.0,nan,-0.022917233478631546,0.016173090132780305,25,1907
label_20,classifier_true_12_2hr,baseline_12_2hr,0.5658924843423799,0.6094402400835073,-0.04354775574112735,1.0,0.0,nan,-0.08427490109044905,0.06982501451464213,16,1916
label_20,classifier_true_12_2hr,hybrid_12_2hr,0.5658924843423799,0.5900150052192066,-0.024122520876826647,0.6,0.0,nan,-0.06453809353771044,0.06976668963859366,16,1916
label_20,classifier_true_12_2hr,physics_12_2hr,0.5658924843423799,0.6094402400835073,-0.04354775574112735,1.0,0.0,nan,-0.08427490109044905,0.06982501451464213,16,1916
label_20,baseline_12_2hr,hybrid_12_2hr,0.6094402400835073,0.5900150052192066,0.0194252348643007,0.4,0.0,nan,-0.011226234387463455,0.034475790369200114,16,1916
label_20,baseline_12_2hr,physics_12_2hr,0.6094402400835073,0.6094402400835073,0.0,0.0,0.0,nan,0.0,0.0,16,1916
label_20,hybrid_12_2hr,physics_12_2hr,0.5900150052192066,0.6094402400835073,-0.0194252348643007,0.4,0.0,nan,-0.034475790369200114,0.011226234387463459,16,1916
label_21,classifier_true_12_2hr,baseline_12_2hr,0.5928687374473822,0.6136132280518337,-0.020744490604451493,0.8,0.0,nan,-0.0720338089719026,0.06442207112970702,19,1913
label_21,classifier_true_12_2hr,hybrid_12_2hr,0.5928687374473822,0.5925385864032795,0.0003301510441027222,0.6,0.0,nan,-0.03781909501357468,0.07920936367783458,19,1913
label_21,classifier_true_12_2hr,physics_12_2hr,0.5928687374473822,0.6136132280518337,-0.020744490604451493,0.8,0.0,nan,-0.0720338089719026,0.06442207112970702,19,1913
label_21,baseline_12_2hr,hybrid_12_2hr,0.6136132280518337,0.5925385864032795,0.021074641648554215,0.2,0.0,nan,-0.004499992834064664,0.05868147810172193,19,1913
label_21,baseline_12_2hr,physics_12_2hr,0.6136132280518337,0.6136132280518337,0.0,0.0,0.0,nan,0.0,0.0,19,1913
label_21,hybrid_12_2hr,physics_12_2hr,0.5925385864032795,0.6136132280518337,-0.021074641648554215,0.2,0.0,nan,-0.05868147810172192,0.0044999928340646676,19,1913
label_22,classifier_true_12_2hr,baseline_12_2hr,0.5095739822546973,0.5738680845511482,-0.06429410229645094,0.2,0.0,nan,-0.09191429406721158,0.008066620661120348,16,1916
label_22,classifier_true_12_2hr,hybrid_12_2hr,0.5095739822546973,0.5638700417536534,-0.054296059498956106,0.0,0.0,nan,-0.10290104397534686,-0.004615537464794899,16,1916
label_22,classifier_true_12_2hr,physics_12_2hr,0.5095739822546973,0.5738680845511482,-0.06429410229645094,0.2,0.0,nan,-0.09191429406721158,0.008066620661120348,16,1916
label_22,baseline_12_2hr,hybrid_12_2hr,0.5738680845511482,0.5638700417536534,0.009998042797494833,1.0,0.0,nan,-0.044953427330602605,0.025554193858473698,16,1916
label_22,baseline_12_2hr,physics_12_2hr,0.5738680845511482,0.5738680845511482,0.0,0.0,0.0,nan,0.0,0.0,16,1916
label_22,hybrid_12_2hr,physics_12_2hr,0.5638700417536534,0.5738680845511482,-0.009998042797494833,1.0,0.0,nan,-0.02555419385847369,0.04495342733060261,16,1916
label_23,classifier_true_12_2hr,baseline_12_2hr,0.5029386193705443,0.4949226221526691,0.008015997217875215,0.6,0.0,nan,-0.05661033333342826,0.10370390631364296,15,1917
label_23,classifier_true_12_2hr,hybrid_12_2hr,0.5029386193705443,0.4793253347243958,0.02361328464614848,0.4,0.0,nan,-0.04492061685818398,0.12720580372324808,15,1917
label_23,classifier_true_12_2hr,physics_12_2hr,0.5029386193705443,0.4949226221526691,0.008015997217875215,0.6,0.0,nan,-0.05661033333342826,0.10370390631364296,15,1917
label_23,baseline_12_2hr,hybrid_12_2hr,0.4949226221526691,0.4793253347243958,0.015597287428273265,0.2,0.0,nan,0.0012406564310392693,0.03296535916107835,15,1917
label_23,baseline_12_2hr,physics_12_2hr,0.4949226221526691,0.4949226221526691,0.0,0.0,0.0,nan,0.0,0.0,15,1917
label_23,hybrid_12_2hr,physics_12_2hr,0.4793253347243958,0.4949226221526691,-0.015597287428273265,0.2,0.0,nan,-0.03296535916107835,-0.001240656431039267,15,1917
label_24,classifier_true_12_2hr,baseline_12_2hr,0.5036246352326831,0.40139763477192447,0.10222700046075861,0.4,0.0,nan,-0.10234213416481919,0.2094853994414036,17,1915
label_24,classifier_true_12_2hr,hybrid_12_2hr,0.5036246352326831,0.37797573337428964,0.12564890185839345,0.2,0.0,nan,-0.023578940476344533,0.20643778506543878,17,1915
label_24,classifier_true_12_2hr,physics_12_2hr,0.5036246352326831,0.40139763477192447,0.10222700046075861,0.4,0.0,nan,-0.10234213416481919,0.2094853994414036,17,1915
label_24,baseline_12_2hr,hybrid_12_2hr,0.40139763477192447,0.37797573337428964,0.023421901397634837,0.6,0.0,nan,-0.03017514179086364,0.08282694106049383,17,1915
label_24,baseline_12_2hr,physics_12_2hr,0.40139763477192447,0.40139763477192447,0.0,0.0,0.0,nan,0.0,0.0,17,1915
label_24,hybrid_12_2hr,physics_12_2hr,0.37797573337428964,0.40139763477192447,-0.023421901397634837,0.6,0.0,nan,-0.08282694106049382,0.030175141790863648,17,1915
label_25,classifier_true_12_2hr,baseline_12_2hr,0.5246198740592842,0.5571187221624943,-0.03249884810321002,0.2,0.0,nan,-0.11601684153016958,0.0023384492432150512,17,1915
label_25,classifier_true_12_2hr,hybrid_12_2hr,0.5246198740592842,0.5225003839655966,0.002119490093687615,0.6,0.0,nan,-0.0761680207046909,0.03753384123549503,17,1915
label_25,classifier_true_12_2hr,physics_12_2hr,0.5246198740592842,0.5571187221624943,-0.03249884810321002,0.2,0.0,nan,-0.11601684153016958,0.0023384492432150512,17,1915
label_25,baseline_12_2hr,hybrid_12_2hr,0.5571187221624943,0.5225003839655966,0.034618338196897636,0.2,0.0,nan,-0.0054634082117159906,0.04777952551594386,17,1915
label_25,baseline_12_2hr,physics_12_2hr,0.5571187221624943,0.5571187221624943,0.0,0.0,0.0,nan,0.0,0.0,17,1915
label_25,hybrid_12_2hr,physics_12_2hr,0.5225003839655966,0.5571187221624943,-0.034618338196897636,0.2,0.0,nan,-0.04777952551594386,0.005463408211715993,17,1915
label_26,classifier_true_12_2hr,baseline_12_2hr,0.5305647973704253,0.6092516134204514,-0.07868681605002614,1.0,0.0,nan,-0.1292609442036152,0.17858361854513535,13,1919
label_26,classifier_true_12_2hr,hybrid_12_2hr,0.5305647973704253,0.5855213051669539,-0.05495650779652861,1.0,0.0,nan,-0.09705387435095182,0.2065228949652779,13,1919
label_26,classifier_true_12_2hr,physics_12_2hr,0.5305647973704253,0.6092516134204514,-0.07868681605002614,1.0,0.0,nan,-0.1292609442036152,0.17858361854513535,13,1919
label_26,baseline_12_2hr,hybrid_12_2hr,0.6092516134204514,0.5855213051669539,0.023730308253497534,0.2,0.0,nan,-0.002007346886533784,0.04117518117714858,13,1919
label_26,baseline_12_2hr,physics_12_2hr,0.6092516134204514,0.6092516134204514,0.0,0.0,0.0,nan,0.0,0.0,13,1919
label_26,hybrid_12_2hr,physics_12_2hr,0.5855213051669539,0.6092516134204514,-0.023730308253497534,0.2,0.0,nan,-0.04117518117714857,0.002007346886533785,13,1919
